MODEL_USA_28_2;Barracuda-class;Barracuda-class;Classe Barracuda;Barracuda-class;Barracuda-Klasse;Barracuda-Klasse;;;;;x
MODEL_USA_28_3;Perch-class;Perch-class;Classe Perch;Perch-class;Perch-Klasse;Perch-Klasse;;;;;x
MODEL_USA_28_4;Tang-class;Tang-class;Classe Tang;Tang-class;Tang-Klasse;Tang-Klasse;;;;;x
MODEL_USA_28_5;Barbel-class;Barbel-class;Classe Barbel;Barbel-class;Barbel-Klasse;Barbel-Klasse;;;;;x
MODEL_USA_28_6;Nautilus-class;Nautilus-class;Classe Nautilus;Nautilus-class;Nautilus-Klasse;Nautilus-Klasse;;;;;x
MODEL_USA_29_0;Nautilus-class;Nautilus-class;Classe Nautilus;Nautilus-class;Nautilus-Klasse;Nautilus-Klasse;;;;;x
#;;;;;;;;;;;x
MODEL_VEN_4_0;CV-33;CV-33;CV-33;CV-33;CV-33;CV-33;;;;;X
MODEL_VEN_4_1;M2A4;M2A4;M2A4;M2A4;M2A4;M2A4;;;;;X
MODEL_VEN_4_2;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;;;;;X
MODEL_VEN_5_0;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;;;;;X
MODEL_VEN_5_1;Vickers Mk.E;Vickers Mk.E;Vickers Mk.E;Vickers Mk.E;Vickers Mk.E;Vickers Mk.E;;;;;X
MODEL_VEN_5_2;M3 Lee;M3 Lee;M3 Lee;M3 Lee;M3 Lee;M3 Lee;;;;;X
MODEL_VEN_5_3;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;;;;;X
MODEL_VEN_5_4;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;;;;;X
MODEL_VEN_5_5;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;;;;;X
MODEL_VIC_4_0;Renault AMR 1935;Renault AMR 1935;Renault AMR 1935;Renault AMR 1935;Renault AMR 1935;Renault AMR 1935;;;;;X
MODEL_VIC_4_1;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;;;;;X
MODEL_VIC_4_2;AMX R-40;AMX R-40;AMX R-40;AMX R-40;AMX R-40;AMX R-40;;;;;X
MODEL_VIC_5_0;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;;;;;X
MODEL_VIC_5_1;FCM-36;FCM-36;FCM-36;FCM-36;FCM-36;FCM-36;;;;;X
MODEL_VIC_5_2;Somua S-35;Somua S-35;Somua S-35;Somua S-35;Somua S-35;Somua S-35;;;;;X
MODEL_VIC_5_3;Somua S-40;Somua S-40;Somua S-40;Somua S-40;Somua S-40;Somua S-40;;;;;X
MODEL_VIC_5_4;Renault G1R;Renault G1R;Renault G1R;Renault G1R;Renault G1R;Renault G1R;;;;;X
MODEL_VIC_12_0;Dewoitine D.520;Dewoitine D.520;Dewoitine D.520;Dewoitine D.520;Dewoitine D.520;Dewoitine D.520;;;;;X
MODEL_VIC_12_1;Dewoitine D.552;Dewoitine D.552;Dewoitine D.552;Dewoitine D.552;Dewoitine D.552;Dewoitine D.552;;;;;X
MODEL_VIC_12_2;Focke-Wulf Fw-190D;Focke-Wulf Fw-190D;Focke-Wulf Fw-190D;Focke-Wulf Fw-190D;Focke-Wulf Fw-190D;Focke-Wulf Fw-190D;;;;;X
MODEL_VIC_12_3;Messerschmitt Me-262 Schwalbe;Messerschmitt Me-262 Schwalbe;Messerschmitt Me-262 Schwalbe;Messerschmitt Me-262 Schwalbe;Messerschmitt Me-262 Schwalbe;Messerschmitt Me-262 Schwalbe;;;;;X
MODEL_VIC_13_0;Dewoitine D.510;Dewoitine D.510;Dewoitine D.510;Dewoitine D.510;Dewoitine D.510;Dewoitine D.510;;;;;X
MODEL_VIC_13_1;Morane-Saulnier MS.406;Morane-Saulnier MS.406;Morane-Saulnier MS.406;Morane-Saulnier MS.406;Morane-Saulnier MS.406;Morane-Saulnier MS.406;;;;;X
MODEL_VIC_13_2;Bloch MB.152;Bloch MB.152;Bloch MB.152;Bloch MB.152;Bloch MB.152;Bloch MB.152;;;;;X
MODEL_VIC_13_3;Arsenal VG.33;Arsenal VG.33;Arsenal VG.33;Arsenal VG.33;Arsenal VG.33;Arsenal VG.33;;;;;X
MODEL_VIC_13_4;Bloch MB.157;Bloch MB.157;Bloch MB.157;Bloch MB.157;Bloch MB.157;Bloch MB.157;;;;;X
MODEL_VIC_13_6;Arsenal VG.70;Arsenal VG.70;Arsenal VG.70;Arsenal VG.70;Arsenal VG.70;Arsenal VG.70;;;;;X
MODEL_VIC_14_0;Bloch MB.162;Bloch MB.162;Bloch MB.162;Bloch MB.162;Bloch MB.162;Bloch MB.162;;;;;X
MODEL_VIC_14_1;Farman NC.223;Farman NC.223;Farman NC.223;Farman NC.223;Farman NC.223;Farman NC.223;;;;;X
MODEL_VIC_14_2;Farman F.420;Farman F.420;Farman F.420;Farman F.420;Farman F.420;Farman F.420;;;;;X
MODEL_VIC_15_0;Amiot 143;Amiot 143;Amiot 143;Amiot 143;Amiot 143;Amiot 143;;;;;X
MODEL_VIC_15_1;Bloch MB.210;Bloch MB.210;Bloch MB.210;Bloch MB.210;Bloch MB.210;Bloch MB.210;;;;;X
MODEL_VIC_15_2;Liore-Olivier LeO 451;Liore-Olivier LeO 451;Liore-Olivier LeO 451;Liore-Olivier LeO 451;Liore-Olivier LeO 451;Liore-Olivier LeO 451;;;;;X
MODEL_VIC_15_3;Junkers Ju-88;Junkers Ju-88;Junkers Ju-88;Junkers Ju-88;Junkers Ju-88;Junkers Ju-88;;;;;X
MODEL_VIC_15_4;Sud SE.202 Aquilon;Sud SE.202 Aquilon;Sud SE.202 Aquilon;Sud SE.202 Aquilon;Sud SE.202 Aquilon;Sud SE.202 Aquilon;;;;;X
MODEL_VIC_16_0;Loire LN.401;Loire LN.401;Loire LN.401;Loire LN.401;Loire LN.401;Loire LN.401;;;;;X
MODEL_VIC_16_1;Potez-C.A.M.S. 141;Potez-C.A.M.S. 141;Potez-C.A.M.S. 141;Potez-C.A.M.S. 141;Potez-C.A.M.S. 141;Potez-C.A.M.S. 141;;;;;X
MODEL_VIC_16_2;Junkers Ju-290;Junkers Ju-290;Junkers Ju-290;Junkers Ju-290;Junkers Ju-290;Junkers Ju-290;;;;;X
MODEL_VIC_16_3;Junkers Ju-287 EF-140;Junkers Ju-287 EF-140;Junkers Ju-287 EF-140;Junkers Ju-287 EF-140;Junkers Ju-287 EF-140;Junkers Ju-287 EF-140;;;;;X
MODEL_VIC_17_0;Potez 633;Potez 633;Potez 633;Potez 633;Potez 633;Potez 633;;;;;X
MODEL_VIC_17_1;Breguet Br.691;Breguet Br.691;Breguet Br.691;Breguet Br.691;Breguet Br.691;Breguet Br.691;;;;;X
MODEL_VIC_17_2;Henschel Hs-129;Henschel Hs-129;Henschel Hs-129;Henschel Hs-129;Henschel Hs-129;Henschel Hs-129;;;;;X
MODEL_VIC_18_0;Bloch MB.221;Bloch MB.221;Bloch MB.221;Bloch MB.221;Bloch MB.221;Bloch MB.221;;;;;X
MODEL_VIC_18_1;Arado Ar-232;Arado Ar-232;Arado Ar-232;Arado Ar-232;Arado Ar-232;Arado Ar-232;;;;;X
MODEL_VIC_18_2;Breguet Br.765 Sahara;Breguet Br.765 Sahara;Breguet Br.765 Sahara;Breguet Br.765 Sahara;Breguet Br.765 Sahara;Breguet Br.765 Sahara;;;;;X
MODEL_YUG_4_0;T-32;T-32;T-32;T-32;T-32;T-32;;;;;X
MODEL_YUG_4_1;7TPjw;7TPjw;7TPjw;7TPjw;7TPjw;7TPjw;;;;;X
MODEL_YUG_4_2;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;;;;;X
MODEL_YUG_5_0;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;Renault FT-17;;;;;X
MODEL_YUG_5_1;Renault R35;Renault R35;Renault R35;Renault R35;Renault R35;Renault R35;;;;;X
MODEL_YUG_5_2;BT-7M;BT-7M;BT-7M;BT-7M;BT-7M;BT-7M;;;;;X
MODEL_YUG_5_3;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;;;;;X
MODEL_YUG_5_4;A34 Comet;A34 Comet;A34 Comet;A34 Comet;A34 Comet;A34 Comet;;;;;X
MODEL_YUG_5_5;Centurion Mk.I;Centurion Mk.I;Centurion Mk.I;Centurion Mk.I;Centurion Mk.I;Centurion Mk.I;;;;;X
MODEL_YUG_12_2;Ikarus S-49;Ikarus S-49;Ikarus S-49;Ikarus S-49;Ikarus S-49;Ikarus S-49;;;;;X
MODEL_YUG_13_0;Fokker F.VII;Fokker F.VII;Fokker F.VII;Fokker F.VII;Fokker F.VII;Fokker F.VII;;;;;X
MODEL_YUG_13_1;Morane-Saulnier M.S.406;Morane-Saulnier M.S.406;Morane-Saulnier M.S.406;Morane-Saulnier M.S.406;Morane-Saulnier M.S.406;Morane-Saulnier M.S.406;;;;;X
MODEL_YUG_13_2;Hawker Hurricane II;Hawker Hurricane II;Hawker Hurricane II;Hawker Hurricane II;Hawker Hurricane II;Hawker Hurricane II;;;;;X
MODEL_YUG_15_0;Bristol Blenheim Mk.I;Bristol Blenheim Mk.I;Bristol Blenheim Mk.I;Bristol Blenheim Mk.I;Bristol Blenheim Mk.I;Bristol Blenheim Mk.I;;;;;X
MODEL_YUG_15_1;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;;;;;X
MODEL_YUG_16_0;Dornier Do-22;Dornier Do-22;Dornier Do-22;Dornier Do-22;Dornier Do-22;Dornier Do-22;;;;;X
MODEL_YUG_18_0;Avia Fokker F.39;Avia Fokker F.39;Avia Fokker F.39;Avia Fokker F.39;Avia Fokker F.39;Avia Fokker F.39;;;;;X
MODEL_YUG_25_1;Dubrovnik-class;Dubrovnik-class;Classe Dubrovnik;Dubrovnik-class;Dubrovnik-Klasse;Dubrovnik-Klasse;;;;;x
MODEL_YUG_25_2;Beograd-class;Beograd-class;Classe Beograd;Beograd-class;Beograd-Klasse;Beograd-Klasse;;;;;x
MODEL_YUG_28_0;Osvetnik-class;Osvetnik-class;Classe Osvetnik;Osvetnik-class;Osvetnik-Klasse;Osvetnik-Klasse;;;;;x
#;;;;;;;;;;;x
BRIG_MODEL_AST_2_2;Bishop;Bishop;Bishop;Bishop;Bishop;Bishop;;;;;x
BRIG_MODEL_AST_2_3;Sexton;Sexton;Sexton;Sexton;Sexton;Sexton;;;;;x
BRIG_MODEL_AST_3_0;Land Mattress;Land Mattress;Land Mattress;Land Mattress;Land Mattress;Land Mattress;;;;;x
BRIG_MODEL_AST_5_0;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;;;;;x
BRIG_MODEL_AST_5_1;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;;;;;x
BRIG_MODEL_AST_5_2;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;;;;;x
BRIG_MODEL_AST_6_0;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;;;;;x
BRIG_MODEL_AST_6_1;Deacon;Deacon;Deacon;Deacon;Deacon;Deacon;;;;;x
BRIG_MODEL_AST_6_2;Archer;Archer;Archer;Archer;Archer;Archer;;;;;x
BRIG_MODEL_AST_7_0;Mk.VIII A25 Harry Hopkins;Mk.VIII A25 Harry Hopkins;Mk.VIII A25 Harry Hopkins;Mk.VIII A25 Harry Hopkins;Mk.VIII A25 Harry Hopkins;Mk.VIII A25 Harry Hopkins;;;;;x
BRIG_MODEL_AST_8_0;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;;;;;x
BRIG_MODEL_AST_8_1;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;;;;;x
BRIG_MODEL_AST_8_2;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;;;;;x
BRIG_MODEL_AST_9_0;A39 Tortoise;A39 Tortoise;A39 Tortoise;A39 Tortoise;A39 Tortoise;A39 Tortoise;;;;;x
BRIG_MODEL_AST_10_0;Humber Mk.I;Humber Mk.I;Humber Mk.I;Humber Mk.I;Humber Mk.I;Humber Mk.I;;;;;x
BRIG_MODEL_AST_10_1;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;;;;;x
BRIG_MODEL_AST_10_2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;;;;;x
BRIG_MODEL_AST_14_0;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;;;;;x
BRIG_MODEL_AST_14_1;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;;;;;x
BRIG_MODEL_AST_14_2;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;;;;;x
BRIG_MODEL_AST_14_3;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;;;;;x
BRIG_MODEL_AST_14_4;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;;;;;x
BRIG_MODEL_AST_14_5;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;;;;;x
BRIG_MODEL_AST_14_6;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;;;;;x
BRIG_MODEL_AST_14_7;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;;;;;x
BRIG_MODEL_AST_14_8;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;;;;;x
BRIG_MODEL_AST_14_9;Sea Hawk (F-1) / Sea Hawk (FB-3);Sea Hawk (F-1) / Sea Hawk (FB-3);Sea Hawk (F-1) / Sea Hawk (FB-3);Sea Hawk (F-1) / Sea Hawk (FB-3);Sea Hawk (F-1) / Sea Hawk (FB-3);;;;;;x
#;;;;;;;;;;;x
BRIG_MODEL_CAN_2_2;Bishop;Bishop;Bishop;Bishop;Bishop;Bishop;;;;;x
BRIG_MODEL_CAN_2_3;Sexton;Sexton;Sexton;Sexton;Sexton;Sexton;;;;;x
BRIG_MODEL_CAN_3_0;Land Mattress;Land Mattress;Land Mattress;Land Mattress;Land Mattress;Land Mattress;;;;;x
BRIG_MODEL_CAN_5_0;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;;;;;x
BRIG_MODEL_CAN_5_1;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;;;;;x
BRIG_MODEL_CAN_5_2;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;;;;;x
BRIG_MODEL_CAN_6_0;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;;;;;x
BRIG_MODEL_CAN_6_1;Deacon;Deacon;Deacon;Deacon;Deacon;Deacon;;;;;x
BRIG_MODEL_CAN_6_2;Archer;Archer;Archer;Archer;Archer;Archer;;;;;x
BRIG_MODEL_CAN_7_0;RAM II;RAM II;RAM II;RAM II;RAM II;RAM II;;;;;x
BRIG_MODEL_CAN_8_0;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;;;;;x
BRIG_MODEL_CAN_8_1;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;;;;;x
BRIG_MODEL_CAN_8_2;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;;;;;x
BRIG_MODEL_CAN_9_0;A39 Tortoise;A39 Tortoise;A39 Tortoise;A39 Tortoise;A39 Tortoise;A39 Tortoise;;;;;x
BRIG_MODEL_CAN_10_0;Humber Mk.I;Humber Mk.I;Humber Mk.I;Humber Mk.I;Humber Mk.I;Humber Mk.I;;;;;x
BRIG_MODEL_CAN_10_1;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;;;;;x
BRIG_MODEL_CAN_10_2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;;;;;x
BRIG_MODEL_CAN_14_0;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;;;;;x
BRIG_MODEL_CAN_14_1;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;;;;;x
BRIG_MODEL_CAN_14_2;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;;;;;x
BRIG_MODEL_CAN_14_3;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;;;;;x
BRIG_MODEL_CAN_14_4;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;;;;;x
BRIG_MODEL_CAN_14_5;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;;;;;x
BRIG_MODEL_CAN_14_6;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;;;;;x
BRIG_MODEL_CAN_14_7;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;;;;;x
BRIG_MODEL_CAN_14_8;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;;;;;x
BRIG_MODEL_CAN_14_9;F2H-3 Banshee / Attacker;F2H-3 Banshee / Attacker;F2H-3 Banshee / Attacker;F2H-3 Banshee / Attacker;F2H-3 Banshee / Attacker;F2H-3 Banshee / Attacker;;;;;x
BRIG_MODEL_CAN_15_4;Canadair F-86 Sabre;Canadair F-86 Sabre;Canadair F-86 Sabre;Canadair F-86 Sabre;Canadair F-86 Sabre;Canadair F-86 Sabre;;;;;x
BRIG_MODEL_CAN_15_5;McDonnell CF-101 Voodoo;McDonnell CF-101 Voodoo;McDonnell CF-101 Voodoo;McDonnell CF-101 Voodoo;McDonnell CF-101 Voodoo;McDonnell CF-101 Voodoo;;;;;x
#;;;;;;;;;;;x
BRIG_MODEL_ENG_2_2;Bishop;Bishop;Bishop;Bishop;Bishop;Bishop;;;;;x
BRIG_MODEL_ENG_2_3;Sexton;Sexton;Sexton;Sexton;Sexton;Sexton;;;;;x
BRIG_MODEL_ENG_3_0;Land Mattress;Land Mattress;Land Mattress;Land Mattress;Land Mattress;Land Mattress;;;;;x
BRIG_MODEL_ENG_5_0;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;;;;;x
BRIG_MODEL_ENG_5_1;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;;;;;x
BRIG_MODEL_ENG_5_2;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;;;;;x
BRIG_MODEL_ENG_6_0;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;;;;;x
BRIG_MODEL_ENG_6_1;Deacon;Deacon;Deacon;Deacon;Deacon;Deacon;;;;;x
BRIG_MODEL_ENG_6_2;Archer;Archer;Archer;Archer;Archer;Archer;;;;;x
BRIG_MODEL_ENG_7_0;Mk.VIII A25 Harry Hopkins;Mk.VIII A25 Harry Hopkins;Mk.VIII A25 Harry Hopkins;Mk.VIII A25 Harry Hopkins;Mk.VIII A25 Harry Hopkins;Mk.VIII A25 Harry Hopkins;;;;;x
BRIG_MODEL_ENG_8_0;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;;;;;x
BRIG_MODEL_ENG_8_1;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;;;;;x
BRIG_MODEL_ENG_8_2;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;;;;;x
BRIG_MODEL_ENG_9_0;A39 Tortoise;A39 Tortoise;A39 Tortoise;A39 Tortoise;A39 Tortoise;A39 Tortoise;;;;;x
BRIG_MODEL_ENG_10_0;Humber Mk.I;Humber Mk.I;Humber Mk.I;Humber Mk.I;Humber Mk.I;Humber Mk.I;;;;;x
BRIG_MODEL_ENG_10_1;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;;;;;x
BRIG_MODEL_ENG_10_2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;;;;;x
BRIG_MODEL_ENG_14_0;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;;;;;x
BRIG_MODEL_ENG_14_1;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;;;;;x
BRIG_MODEL_ENG_14_2;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;;;;;x
BRIG_MODEL_ENG_14_3;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;;;;;x
BRIG_MODEL_ENG_14_4;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;;;;;x
BRIG_MODEL_ENG_14_5;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;;;;;x
BRIG_MODEL_ENG_14_6;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;;;;;x
BRIG_MODEL_ENG_14_7;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;;;;;x
BRIG_MODEL_ENG_14_8;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;;;;;x
BRIG_MODEL_ENG_14_9;Sea Hawk (F-1) / Sea Hawk (FB-3);Sea Hawk (F-1) / Sea Hawk (FB-3);Sea Hawk (F-1) / Sea Hawk (FB-3);Sea Hawk (F-1) / Sea Hawk (FB-3);Sea Hawk (F-1) / Sea Hawk (FB-3);;;;;;x
BRIG_MODEL_ENG_15_0;Westland Whirlwind;Westland Whirlwind;Westland Whirlwind;Westland Whirlwind;Westland Whirlwind;Westland Whirlwind;;;;;x
BRIG_MODEL_ENG_15_1;de Havilland Mosquito FB.VI;de Havilland Mosquito FB.VI;de Havilland Mosquito FB.VI;de Havilland Mosquito FB.VI;de Havilland Mosquito FB.VI;de Havilland Mosquito FB.VI;;;;;X
BRIG_MODEL_ENG_15_2;Westland Welkin;Westland Welkin;Westland Welkin;Westland Welkin;Westland Welkin;Westland Welkin;;;;;X
BRIG_MODEL_ENG_15_3;de Havilland Venom;de Havilland Venom;de Havilland Venom;de Havilland Venom;de Havilland Venom;de Havilland Venom;;;;;x
BRIG_MODEL_ENG_15_4;Hawker Hunter;Hawker Hunter;Hawker Hunter;Hawker Hunter;Hawker Hunter;Hawker Hunter;;;;;x
BRIG_MODEL_ENG_15_5;Supermarine Scimitar;Supermarine Scimitar;Supermarine Scimitar;Supermarine Scimitar;Supermarine Scimitar;Supermarine Scimitar;;;;;x
#;;;;;;;;;;;x
BRIG_MODEL_FIN_5_0;37mm K/36;37mm K/36;37mm K/36;37mm K/36;37mm K/36;37mm K/36;;;;;x
