y;English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X
HINT_46;By selecting the Statistics tab at the top right of the screen you can view summary information on victory points, resource production, technology, units, leaders and also a history log for the entire game.;En sélectionnant l’onglet Statistiques en haut à droite de l’écran, vous voyez une synthèse des données sur les points de victoire, la production de ressources, la technologie , les unités, les leaders, mais aussi une fenêtre de dialogue relative à l’ensemble du jeu.;Selezionando la scheda Statistiche, nella parte superiore dello schermo, potrai visualizzare un riepilogo dei punti vittoria, della produzione di risorse, della tecnologia, delle unità, dei comandanti e un registro degli eventi storici dell’intera partita.;Si seleccionas la pestaña de estadísticas en la parte superior derecha de la pantalla, verás un sumario con los puntos de victoria, la producción de recursos, la tecnología, las unidades, los líderes y también un historial de toda la partida.;Durch Auswahl der Registerkarte Statistik oben rechts auf dem Bildschirm wird eine Schlussbemerkung der Info über Siegespunkte, Ressourcenproduktion, Technologie, Einheiten, Führer, und auch ein Verlaufsprotokoll für das gesamte Spiel angezeigt.;Po wybraniu zak³adki ‘Statystyki’ mo¿esz obejrzeæ podsumowanie zdobytych punktów zwyciêstwa, produkcji surowców, odkrytych technologii, jednostek, dowódców i dziennik komunikatów z ca³ej gry.;;;;;X
HINT_47;Winning a scenario or campaign in Hearts of Iron 2 normally requires that you conquer more victory point provinces than the other alliances.  Some scenarios may have special victory conditions so pay attention to your mission briefing.;Pour être le vainqueur d’un scénario, ou d’une campagne de Hearts of Iron 2, vous devez normalement remporter plus de points de victoire que les autres alliances.  Certains scénarios comportent des conditions de victoire particulières, soyez donc attentif au rapport qui vous est fait pour la mission.;Per vincere uno scenario o una campagna in Hearts of Iron 2, occorre di solito conquistare più province che possiedono punti vittoria rispetto agli avversari. Per alcuni scenari, possono esistere condizioni di vittoria particolari.;Normalmente, ganar un escenario o una campaña en Hearts of Iron II requiere que conquistes más provincias con puntos de victoria que las demás alianzas. Algunos escenarios pueden tener condiciones de victoria especiales, así que pon atención al informe de la misión.;Das siegreiche Beenden eines Szenarios oder eine gewonnene Kampagne in HoI 2 erfordert normalerweise, dass Sie mehr Siegespunkte-Provinzen erobern als andere Allianzen. Einige Szenarios verfügen u.U. über besondere Siegbedingungen - achten Sie also auf die Missionsbeschreibung.;Zazwyczaj wygranie scenariusza lub kampanii w Hearts of Iron II wymaga zdobycia najwiêkszej liczby punktów zwyciêstwa. Niektóre scenariusze posiadaj¹ jednak specjalne warunki wygranej, dlatego warto uwa¿nie przeczytaæ informacje wstêpne przed rozpoczêciem gry.;;;;;X
HINT_48;If you ever lose all provinces with victory points then your enemies may annex your nation.  This results in immediate defeat for your nation and the game ends.  Always protect your victory point provinces carefully.;Si vous perdez toutes les provinces possédant des points de victoire, vos ennemis peuvent annexer votre pays.  Ceci entraîne la défaite immédiate de votre nation, et met fin à la partie.  Protégez toujours au mieux vos provinces ayant des points de victoire.;Se dovessi perdere tutte le province con i punti vittoria, i tuoi nemici potrebbero annettere la tua nazione. Ciò comporterebbe la sconfitta immediata e la fine del gioco. Proteggi sempre con cura i tuoi punti vittoria.;Si pierdes todas las provincias con puntos de victoria, tus enemigos podrían anexionarse tu país. Ello conlleva una derrota inmediata para tu nación y concluye la partida. Siempre protege muy cuidadosamente las provincias que tengan puntos de victoria.;Falls Sie je alle Provinzen mit Siegespunkten verlieren sollten, dann können die Feinde Ihre Nation annektieren. Dadurch ist Ihre Nation automatisch besiegt und das Spiel endet. Schützen Sie deshalb also besonders Ihre Siegespunkte-Provinzen.;Je¿eli stracisz wszystkie prowincje, maj¹ce jak¹kolwiek wartoœæ w punktach zwyciêstwa, wróg mo¿e dokonaæ aneksji Twojego kraju. Skutkiem tego jest natychmiastowa przegrana i zakoñczenie gry. Zawsze uwa¿nie broñ prowincji, posiadaj¹cych jak¹œ wartoœæ w punktach zwyciêstwa.;;;;;X
HINT_49;If you play a battle scenario you will find that most of the world map is blacked out.  The scenarios take place only in limited geographical areas and your units cannot travel beyond those areas into the blacked-out provinces.;Si vous participez à un scénario de combat, vous remarquerez que la majorité de la carte du monde est assombrie.  Les scénarios ne se déroulent que dans des zones géographiques restreintes, et vos unités ne peuvent dépasser ces zones et déborder sur les provinces assombries.;Se giochi uno scenario di battaglia, noterai che gran parte della mappa del mondo è disattivata. Gli scenari si svolgono in un’area geografica limitata, al di là della quale le tue unità non potranno spostarsi.;Si juegas un escenario de batalla, descubrirás que la mayor parte del mapa mundial está en negro. Los escenarios sólo tienen lugar en zonas geográficas limitadas, y tus unidades no pueden viajar más allá de ellas, hacia las provincias apagadas.;In einem Kampfszenario wird die Weltkarte weitgehend ausgeblendet. Die Szenarios finden nur in begrenzten geographischen Bereichen statt und Ihre Einheiten können sich nicht über diese Bereiche hinaus bewegen.;Je¿eli grasz w scenariusz bitewny, zauwa¿ysz, ¿e wiêkszoœæ mapy zwykle jest zaczerniona. Taki scenariusz jest ograniczony geograficznie i Twoje jednostki nie mog¹ podró¿owaæ na zablokowane (zaczernione) tereny.;;;;;X
HINT_50;Brigades can not be attached to or detached from units which are at sea or in the air.  If you want to change brigade assignments you should return to base first.;Vous ne pouvez attacher ou détacher des brigades d’unités en mer ou en vol.  Si vous voulez modifier les affectations des brigades, vous devez d’abord revenir à la base.;Non è possibile aggregare o distaccare brigate dalle unità che si trovano in mare o in aria. Se desideri modificare l’assegnazione delle brigate, è necessario fare ritorno alla base.;Las brigadas no pueden agregarse o desagregarse de unidades que están en el mar o en el aire. Si quieres cambiar las asignaciones de brigada, deberías volver antes a la base.;Brigaden können nicht von Einheiten zur See oder in der Luft zugeordnet oder abgelöst werden. Falls Sie die Brigadenzuweisung ändern möchten, dann kehren Sie zuerst zurück zum Stützpunkt.;Nie mo¿esz od³¹czaæ i przy³¹czaæ brygad pomocniczych, je¿eli Twoja jednostka znajduje siê poza baz¹ lotnicz¹ lub morsk¹. Je¿eli chcesz zmieniæ te ustawienia, najpierw wróæ jednostk¹ na lotnisko lub do portu macierzystego.;;;;;X
HINT_51;Air units like fighters or tactical bombres cannot be loaded on carriers.  The only air unit that can operate from a carrier is the carrier air group (CAG) brigade unit.  To assign a CAG to a carrier move the carrier to a port, go to the unit detail screen and click on the B+ brigade attachement icon.;Les unités aériennes comme les chasseurs ou les bombardiers tactiques ne peuvent embarquer sur des portes-avions.  Les seules unités aériennes qui peuvent opérer à partir d’un porte-avion sont les unités d’escadrilles aéro-navales (EAN).  Pour affecter une EAN à un porte-avion, déplacez le porte-avion vers un port, rendez-vous dans l’écran détaillé de l’unité, et cliquez sur l’icône Attacher brigade (B+).;Le unità aeree come i caccia o i bombardieri tattici non possono essere caricati sulle portaerei. L’unica unità aerea che può operare da una portaerei è la brigata gruppo aereo portaerei (GAP). Per assegnare un GAP a una portaerei, sposta quest’ultima in un porto, accedi alla schermata Dettagli unità e clicca sull’icona B+.;Las unidades aéreas, como los cazas o los bombarderos tácticos, no pueden embarcarse en transportes. La única unidad aérea que puede operar desde un transporte es la unidad de brigada de grupo aeronaval embarcado en un portaaviones (GAE). Para asignar un GAE a un portaaviones, traslada al segundo a un puerto, ve a la pantalla de detalles de unidad y haz clic en el icono de agregar brigada (B+).;Lufteinheiten wie Jäger oder taktische Bomber können nicht auf Flugzeugträger geladen werden. Die einzige Lufteinheit, die von einem Flugzeugträger aus agieren kann, ist die Brigadeeinheit der Flugzeugträgerstaffel (CAG). Um eine Flugzeugträgerstaffel einem Flugzeugträger zuzuordnen bringen Sie den Flugzeugträger in den Hafen, rufen den Detailbildschirm auf und klicken auf das B+ Brigadesymbol.;Jednostki lotnicze, takie jak myœliwce i bombowce taktyczne nie mog¹ stacjonowaæ na lotniskowcu. Jedyn¹ jednostk¹, która operuje z pok³adu okrêtu jest CAG (grupa pok³adowa lotniskowca). Aby do³¹czyæ do niej samoloty, przemieœæ lotniskowiec do portu, przejdŸ do ekranu informacji o jednostce i dodaj myœliwce/bombowce przyciskiem do³¹czenia brygady ‘B+’.;;;;;X
HINT_52;Carrier air groups (CAG) will automatically attack enemy ships during battle.  You do not need to manually order them to engage the enemy.;Les escadrilles aéro-navales (EAN) attaqueront automatiquement les navires ennemis pendant le combat.  Vous n’avez pas à leur ordonner systématiquement d’attaquer l’ennemi.;I gruppi aerei portaerei (GAP) in combattimento attaccano automaticamente le navi nemiche. Non sarà perciò necessario impartire manualmente l’ordine di attaccare il nemico.;Los grupos aeronavales embarcados (GAE) atacarán a los barcos enemigos automáticamente durante una batalla. No tienes que ordenarles manualmente que entablen combate con el enemigo.;Flugzeugträgerstaffeln (CAG) greifen im Kampf automatisch feindliche Schiffe an. Sie müssen diese nicht manuell anweisen, den Feind anzugreifen.;CAG automatycznie atakuje wroga podczas walki. Nie musisz rêcznie wskazywaæ jej celów.;;;;;X
HINT_53;If your naval units include carriers you can carry out airbase strike and port strike missions which can cripple enemy operations in an area.;Si vous unités navales comportent des portes-avions, vous pouvez frapper des bases aériennes, et lancer des missions d’attaque portuaire qui peuvent paralyser les opérations ennemies dans toute une zone.;Se le tue unità navali includono delle portaerei, potrai eseguire missioni di attacco a partire da basi aeree e porti in grado di infliggere danni pesantissimi al nemico.;Si tus unidades navales incluyen portaaviones, puedes realizar misiones de ataque a bases aéreas y de ataque a puerto capaces de paralizar las operaciones enemigas en una zona.;Falls Ihre Marineeinheit über Flugzeugträger verfügt, können Sie Luftwaffenstützpunktangriffe und Hafenangriffe ausführen, die feindl. Operationen in einem Bereich unmöglich machen.;Je¿eli posiadasz w swoich si³ach lotniskowce, mo¿esz przeprowadziæ misje uderzeñ na porty i lotniska. Zadadz¹ one powa¿ny cios przeciwnikowi.;;;;;X
HINT_54;If you think you have found a bug then you can either contact your Hearts of Iron 2 game distributor technical support or visit the Paradox Entertainment bug forum at www.paradoxplaza.com.;Si vous pensez avoir trouvé une erreur, vous pouvez soit contacter l’assistance technique de votre distributeur Hearts of Iron 2, soit consulter le ‘bug forum’ de Paradox Entertainement sur www.paradoxplaza.com.;Se pensi di aver rilevato un problema nel gioco, puoi contattare l’assistenza tecnica del tuo distributore di Hearts of Iron 2 oppure visitare il forum di Paradox Entertainment su www.paradoxplaza.com.;Si crees haber encontrado un fallo, puedes contactar con el servicio técnico del distribuidor de tu Hearts of Iron II o visitar el foro de errores (bugs) de Paradox Entertainment en www.paradoxplaza.com.;Falls Sie der Meinung sind, einen Fehler gefunden zu haben, dann setzen Sie sich bitte entweder mit Ihrem HoI 2 Händler-Kundendienst in Verbindung oder besuchen Sie das Paradox Entertainment Bug Forum unter www.paradoxplaza.com.;Je¿eli wydaje Ci siê, ¿e znalaz³eœ b³¹d w grze, mo¿esz skontaktowaæ siê z dystrybutorem gry lub odwiedziæ odpowiednie forum na www.paradoxplaza.com.;;;;;X
HINT_55;Money is used for funding research teams and for diplomatic actions such as attempting a coup in a foreign country. If you don't have enough money the action will be greyed out. To generate money you need to assign IC to consumer goods. Your domestic policy sliders affects how much money you can generate.;L’argent sert à financer les équipes de chercheurs, et les actions diplomatiques, par exemple, tenter un coup d’état dans un pays étranger. Si vous n’avez pas suffisamment d’argent, l’action sera grisée. Pour générer de l’argent, vous devez affecter des PP à des biens de consommation. Vos barres de positionnement de politiques intérieures ont une incidence sur la quantité d’argent que vous pouvez générer.;Per finanziare le squadre di ricerca e le azioni diplomatiche è necessario del denaro. Se non disponi di fondi sufficienti, l’azione sarà visualizzata in grigio. Per produrre denaro dovrai assegnare PI ai beni di consumo. Le barre a scorrimento della tua politica interna influenzano la quantità di denaro che puoi produrre.;El dinero se emplea para financiar equipos de investigación y acciones diplomáticas como intentar un golpe de estado en un país extranjero. Si no tienes bastante dinero, la acción aparecerá apagada. Para generar dinero, necesitas asignar CI a bienes de consumo. Los controles deslizantes de política interior afectan a la cantidad de dinero que puedes generar.;Geld wird für die Finanzierung der Forschungsteams und für diplomatische Aktionen wie z.B. einen Staatsstreich in einem fremden Land benötigt. Falls Sie nicht über genügend finanzielle Mittel verfügen wird die Aktion grau hinterlegt. Um Geld zu verdienen müssen Sie Verbrauchsgütern IS zuweisen. Ihr Schieber Innenpolitik beeinflusst, wie viel Geld Sie verdienen können.;Pieni¹dze u¿ywane s¹ do op³acania badañ naukowych i dzia³añ dyplomatycznych. Czynnoœci, na które Ciê nie staæ, bêd¹ wyszarzone. ¯eby zarobiæ pieni¹dze, musisz przeznaczyæ PP na produkcjê dóbr konsumpcyjnych. Na Twoje dochody maj¹ tak¿e wp³yw ustawienia polityki wewnêtrznej.;;;;;X
HINT_56;To save your game in progress click on Menu or press F10 and then select Save from the menu screen.  You can also enable Autosave in the game options either before game start or via the game menu.;Pour sauvegarder une partie en cours, cliquez sur Menu, ou appuyez sur F10, puis sélectionnez Sauvegarder dans l’écran de menu.  Vous pouvez également activer la Sauvegarde automatique via les options de jeu avant de commencer à jouer, ou via le menu de jeu.;Per salvare i progressi di gioco, clicca sul Menu oppure premi F10 e seleziona Salva dalla schermata Menu. Prima di cominciare la partita o attraverso il menu di gioco è anche possibile attivare la funzione di autosalvataggio nelle opzioni di gioco.;Para grabar la partida actual, haz clic en el menú o pulsa F10 y luego selecciona 'Guardar', en la pantalla de menú. También puedes activar el guardado automático en las opciones del juego antes de que empiece la partida o mediante el menú del juego.;Um Ihr laufendes Spiel zu speichern klicken Sie auf Menü oder drücken Sie F10 und wählen Sie dann die Option Speichern im Menü. Sie können auch die Option Auto-Speichern in den Spieloptionen aktivieren, entweder vor Spielbeginn oder über das Spiele-Menü.;Je¿eli chcesz zapisaæ postêp gry, kliknij na ‘Menu’ lub naciœnij F10, a nastêpnie wybierz opcjê zapisu gry. Mo¿esz tak¿e w³¹czyæ autozapis w opcjach gry.;;;;;X
HINT_57;Land units can receive a higher rate of supply for 30 days of operations.  To do this, click on the Offensive icon in the unit pane (red arrow).  This has an immediate cost in supplies and for some units also fuel but increases your ability to fight.;Les unités terrestres peuvent recevoir un taux d’approvisionnement plus important pendant 30 jours d’opérations.  Pour cela, cliquez sur l’icône Offensive dans le panneau Unité (flèche rouge).  Ceci entraîne des dépenses immédiates en termes d’approvisionnement, et pour certaines unités, en termes de carburant, mais augmente également vos capacités au combat.;È possibile assegnare alle unità di terra una maggiore quantità di rifornimenti per 30 giorni operativi. Per abilitare l’opzione, clicca sull’icona Offensiva della scheda unità (freccia rossa). Ciò comporterà costi immediati in termini di rifornimenti e, per alcune unità, anche di carburante, ma potenzierà la tua capacità bellica.;Las unidades terrestres pueden recibir un flujo mayor de suministros durante un periodo de 30 días de operaciones. Para ello, haz clic en el icono de ofensiva, en el panel de la unidad (flecha roja). Esto conlleva un coste inmediato en suministros y, para algunas unidades, también en combustible, pero aumenta tu capacidad de combate.;Landeinheiten können eine bessere Versorgung für 30 Operationstage erhalten. Dafür klicken Sie auf die Schaltfläche Offensive in der Einheitenanzeige (roter Pfeil). Das bedeutet sofortige Kosten für Versorgung und für einige Einheiten auch Kraftstoff. Ihre Kampffähigkeit wird jedoch verbessert.;Jednostki l¹dowe mog¹ zostaæ specjalnie zaopatrzone na czas zbli¿aj¹cej siê ofensywy. Za cenê powiêkszonego zu¿ycia paliwa i zaopatrzenia wzrasta ich zdolnoœæ bojowa (na trzydzieœci dni). Tryb 'Ofensywa' mo¿esz wybraæ,  klikaj¹c na czerwonej strza³ce w panelu jednostki.;;;;;X
HINT_58;To merge two units they need to be in the same province, then you just hold left mouse button and drag a box to select them. Then click on the merge button in lower left corner of the unit pane. You can deselect a unit by 'shift' + 'left click' on it if you selected too many units. Merge does not work during combat or movement.;Pour fusionner deux unités, elles doivent se trouver dans la même province. Maintenez enfoncé le bouton gauche de la souris, et sélectionnez-les dans une zone. Ensuite, cliquez sur le bouton Fusionner dans le coin gauche du panneau Unité. Si vous avez sélectionné trop d’unités, vous pouvez en désélectionner une avec ‘shift’ + ‘clic gauche’. La fusion ne fonctionne pas pendant le combat ou les mouvements.;Per fondere due unità è necessario che queste si trovino nella stessa provincia. Tieni premuto il pulsante sinistro del mouse e traccia un riquadro per selezionarle. Clicca sul pulsante Unisci nella parte inferiore sinistra della scheda unità. Per deselezionarle premi Maiusc e clicca con il sinistro.;Dos unidades tienen que estar en la misma provincia para poder fusionarse. Sólo tienes que tener pulsado el botón izquierdo del ratón y trazar un recuadro para seleccionarlas. Luego haz clic en el botón 'Combinar', en la esquina inferior izquierda del panel de unidad. Si seleccionaste demasiadas unidades, puedes deseleccionar una con 'Mayús' + clic izquierdo sobre ella. No se puede combinar durante un combate o movimiento.;Um zwei Einheiten zusammenlegen zu können müssen sich diese in derselben Provinz befinden. Drücken Sie die linke Maustaste und ziehen Sie einen Rahmen um die beiden. Klicken Sie dann auf die Schaltfläche Zusammenlegen in der unteren linken Ecke der Einheitenanzeige. Sie können eine Einheit abwählen indem Sie 'Umschalt' und dann mit der linken Maustaste darauf klicken, falls Sie zu viele Einheiten ausgewählt haben. Das Zusammenlegen funktioniert nicht im Kampf oder bei Bewegungen.;Je¿eli chcesz po³¹czyæ dwie jednostki w jedn¹, przesuñ je do jednej prowincji, zaznacz obie i kliknij na przycisk ‘Po³¹cz’ w lewym dolnym rogu panelu jednostki. Mo¿esz od³¹czyæ dywizjê, klikaj¹c na ni¹ przy naciœniêtym klawiszu ‘Shift’. Nie mo¿na ³¹czyæ jednostek, bêd¹cych w ruchu, lub bior¹cych udzia³ w walce.;;;;;X
HINT_59;To split a unit in two you select the unit you wish to split and click on the split button in the lower left corner of the unit pane, this splits the unit pane in upper and lower half.  By clicking the '+' and '-' buttons you can add and remove divisions for the newly created corps. When done click anywhere on the map or on the new corps bar at the bottom of the pane.;Pour couper une unité en deux, choisissez l’unité que vous voulez diviser, et cliquez sur le bouton Diviser dans le coin gauche du panneau Unité. Ceci divise le panneau unité en parties supérieure et inférieure.  En cliquant sur les boutons ‘+’ et ‘-‘, vous pouvez ajouter et retirer des divisions pour les corps récemment créés. Quand vous avez terminé, cliquez n’importe où sur la carte, ou sur la barre du nouveau corps en bas du panneau.;Per dividere in due un’unità, selezionala e clicca sul pulsante Dividi, nella parte inferiore sinistra della scheda unità. Cliccando sui pulsanti '+' e '-' potrai aggiungere o eliminare divisioni dai corpi appena creati. Quando hai finito, clicca su un punto qualsiasi della mappa oppure sulla barra dei nuovi corpi in fondo alla scheda.;Para dividir una unidad en dos, selecciónala y haz clic en el botón 'Reorganizar', en la esquina inferior izquierda del panel de la unidad. Esto parte dicho panel en una mitad superior y otra inferior. Si haces clic en los botones de '+' y '-', puedes añadir y quitar divisiones a los cuerpos recién creados. Cuando acabes, haz clic en cualquier sitio del mapa o en la barra de los nuevos cuerpos, en la parte inferior del panel.;Um eine Einheit zu teilen wählen Sie die entsprechende Einheit aus und klicken Sie auf die Schaltfläche Teilen in der linken unteren Ecke der Einheitenanzeige. Dadurch wird die Einheitenanzeige in obere und untere Hälfte geteilt. Durch klicken auf die Schaltflächen '+' und '-' können Sie Divisionen für die neu erschaffenen Truppen zuordnen oder abziehen. Wenn Sie damit fertig sind, klicken Sie auf einen beliebigen Punkt auf der Karte oder auf die Neue Truppen-Leiste unten auf der Anzeige.;Je¿eli chcesz podzieliæ jednostkê, zaznacz j¹ i kliknij na przycisk ‘Reorganizuj’ w lewym dolnym rogu panelu jednostki. Panel zostanie podzielony na dwie czêœci. Przenoœ dywizje pomiêdzy jednostkami, u¿ywaj¹c przycisków ‘+’ i ‘-’. Kiedy skoñczysz, kliknij na mapie, lub na nowo sformowanej jednostce.;;;;;X
HINT_60;To assign a leader to a unit, you select the unit and then left click the picture in the upper left corner of the unit pane. This will open your country leader pool. From here you select the leader you wish to assign to your unit by left clicking on the leader portrait picture.;Pour affecter un leader à une unité, sélectionnez l’unité puis cliquez avec le bouton gauche de la souris sur le portrait dans le coin en haut à gauche du panneau d’Unité. Ceci ouvrira la réserve de votre pays. A partir d’ici, vous sélectionnez le leader que vous voulez attribuer à votre unité, en cliquant avec le bouton gauche de la souris sur son portrait.;Per assegnare un comandante a un unità, seleziona l’unità e clicca in alto a sinistra sulla scheda unità. Così facendo comparirà la lista dei comandanti del tuo paese: da qui potrai selezionare quello che desideri assegnare alla tua unità cliccando sulla fotografia del comandante.;Para asignar un líder a una unidad, selecciónala y luego haz clic izquierdo en la imagen de la esquina superior izquierda del panel de la unidad. Así abrirás la reserva de líderes del país. Desde allí puedes elegir al líder que quieras asignar a la unidad mediante un clic izquierdo en el retrato del mismo.;Um einer Einheit einen Anführer zuzuordnen wählen Sie die Einheit aus und klicken Sie dann links auf das Bild in der oberen linken Ecke der Einheitenanzeige. Dadurch wird der Führerpool Ihres Landes geöffnet. Hier wählen Sie dann den entsprechenden Führer aus indem Sie mit der linken Maustaste auf das Porträt des Führers klicken.;Mo¿esz zmieniæ dowódcê jednostki, klikaj¹c LPM na jego portrecie w lewym górnym rogu panelu jednostki. Otworzy siê aktualna pula oficerów - z niej mo¿esz wybraæ interesuj¹c¹ Ciê osobê, klikaj¹c LPM na jej portrecie.;;;;;X
HINT_61;To promote a leader click on his portrait and then on the Promote button.  This increases the leaders rank at a cost of experience points which normally reduces the leader's skill.;Pour promouvoir un leader, cliquez sur son portrait, puis sur le bouton Promouvoir.  Ceci augmente le grade des leaders en échange de points d’expérience, ce qui normalement diminue ses compétences.;Per promuovere un comandante, clicca sulla sua fotografia e premi quindi il pulsante Promuovi. Il suo grado salirà grazie a dei punti esperienza che solitamente determinerebbero una riduzione delle capacità.;Para promocionar a un líder, haz clic en su retrato y luego en el botón Ascender.  Eso aumentará el rango del líder con un coste en puntos de experiencia, que normalmente reduce la habilidad del mismo.;Um einen Führer zu befördern klicken Sie erst auf sein Porträt und dann auf die Schaltfläche Befördern. Dadurch wird der Rang des Führers erhöht, das kostet aber Erfahrungspunkte, die wiederum die Fähigkeiten des Führers beeinflussen.;Mo¿esz awansowaæ dowódcê, klikaj¹c na jego portrecie, a nastêpnie na przycisku ‘Awansuj’. Zwiêkszysz jego stopieñ za cenê doœwiadczenia (zmniejszenia umiejêtnoœci).;;;;;X
HINT_62;During the game you may receive event pop-ups, these can vary from simple events such as reinforcements arriving to complex events such as enforcing special peace conditions on Japan at the end of the war.  Hover the mouse over the action choices to get tool-tip help on effects.;Vous pouvez, au cours du jeu, recevoir des événements surgissant, qui peuvent aller d’événements simples comme l’arrivée de renforts, à des événements complexes comme la mise en application de conditions de paix particulières sur le Japon à la fin de la guerre.  Posez le pointeur de la souris sur votre choix d’action pour obtenir dans une info-bulle de l’aide sur les conséquences.;Durante il gioco potrà comparire la visualizzazione di eventi, da quelli semplici, come l’arrivo di rinforzi, a quelli più complessi, come l’imposizione di speciali condizioni di pace al Giappone al termine della guerra. Posiziona il cursore del mouse sulle opzioni di azione per ricevere suggerimenti sulle eventuali conseguenze.;Puede que durante la partida recibas avisos emergentes de sucesos. Pueden ir desde acontecimientos sencillos, como la llegada de refuerzos, hasta otros más complejos, como la imposición de condiciones de paz especiales para Japón al final de la guerra. Mantén el ratón encima de las acciones posibles para que aparezca una ventanilla de información sobre sus efectos.;Während des Spiels kann es vorkommen, dass sich plötzlich Ereignisfenster öffnen. Dabei geht es um einfache Ereignisse wie neue Verstärkung, oder eher komplexe Ereignisse wie z.B. der Durchsetzung besonderer Friedensbedingungen in Japan am Ende des Krieges. Wenn Sie mit dem Mauszeiger über die Aktionsauswahlmöglichkeiten fahren, werden Ihnen Tipps über die Auswirkungen angezeigt.;Podczas gry, na ekranie pojawiaj¹ sie okna, informuj¹ce o ró¿nych wydarzeniach, od podstawowych (dotarcie jednostki do celu), a¿ do wyj¹tkowych (np. specjalne warunki pokoju z Japoni¹ pod koniec wojny). Przesuñ wskaŸnik myszy nad dostêpne przyciski dzia³añ, aby otrzymaæ pomoc na temat przewidywanych skutków Twoich decyzji.;;;;;X
HINT_63;Units sometimes retreat when their organisation is reduced to low levels and they always retreat when it's reduced to zero.  If the unit cannot retreat to an adjacent province which is not occupied by enemy units or to a fleet of transports in an adjacent sea zone then the unit is destroyed.;Parfois, des unités battent en retraite quand leur niveau d’organisation est descendu trop bas. Elles battent toujours retraite quand il descend à zéro.  Si l’unité ne peut battre retraite dans une province voisine non occupée par des unités ennemies, ou sur une flotte de transport présente dans une zone voisine, elle est détruite.;Quando l’organizzazione di un’unità scende a livelli bassi, può capitare che un’unità si ritiri. Lo farà sicuramente se questo valore arriva a zero. Se l’unità non ha la possibilità di ritirarsi in una provincia confinante che non sia occupata dal nemico oppure in direzione di una flotta da trasporto in una zona marina adiacente, l’unità viene distrutta.;A veces las unidades se retiran cuando su organización queda reducida a niveles bajos, y lo hacen siempre que ésta llega a cero. Si la unidad no puede retirarse a una provincia adyacente que no esté ocupada por tropas enemigas o a una flota de transportes en una zona marítima adyacente, resultará destruida.;Die Einheiten ziehen sich ab und zu zurück, wenn Ihre Organisation stark reduziert ist, und immer, wenn diese auf Null steht. Falls die Einheit sich nicht in eine benachbarte Provinz, die nicht feindlich besetzt ist, oder auf eine Flotte in einem benachbarten Meeresbereich zurückziehen kann, dann wird die Einheit vernichtet.;Jednostki wycofaj¹ siê, je¿eli ich zorganizowanie spadnie do zera (czasem nawet wczeœniej). Je¿eli ¿o³nierze nie bêd¹ mogli uciec do przyleg³ej prowincji nie zajêtej przez wroga lub na statki transportowe stacjonuj¹ce w s¹siedniej strefie morskiej, jednostka ulegnie zniszczeniu.;;;;;X
HINT_64;The supply map mode shows you what areas are in supply (green shading) and out of supply (red shading).  Your units will not be able to fight effectively in areas where they are out of supply.;Le type de carte ‘Approvisionnement’ vous montre quelles zones bénéficient d’approvisionnement (en vert), et lesquelles souffrent de pénurie (en rouge).  Vos unités ne pourront combattre efficacement dans des zones où elles connaissent une pénurie d’approvisionnement.;La Mappa dei rifornimenti mostra le aree raggiunte dai rifornimenti (ombreggiatura verde) e quelle tagliate fuori (in rosso). Le tue unità non saranno in grado di combattere con efficienza, se sono a corto di rifornimenti.;El mapa de suministros te muestra qué zonas están abastecidas (tono verde) y cuáles no (tono rojo). Las unidades no podrán combatir eficazmente en zonas donde no tengan suministros.;Der Versorgungs-Kartenmodus zeigt Ihnen, welche Bereiche versorgt werden (grün) und welche nicht versorgt werden können (rote Schattierung). Ihre Einheiten können in Bereichen, die nicht versorgt werden, nicht effektiv kämpfen.;Mapa dostaw pokazuje, które obszary otrzymuj¹ zaopatrzenie (kolor zielony), a które nie (kolor czerwony). Twoje jednostki nie bêd¹ w stanie walczyæ efektywnie na obszarach pozbawionych zaopatrzenia.;;;;;X
HINT_65;Military access allows units to pass through neutral territory (ie that of a country which is neither your ally nor your enemy).  You units cannot end their movement within the neutral territory but must continue into friendly territory or an enemy province.;L’accès militaire permet aux unités de traverser des territoires neutres (c.-à-d. un pays qui n’est ni votre allié, ni votre ennemi).  Vos unités ne peuvent interrompre leur déplacement sur le territoire neutre, elles doivent en effet poursuivre jusqu’à un territoire ami, ou une province ennemie.;L’accesso militare consente alle unità di passare attraverso territori neutrali (cioè territori che non appartengono né ai tuoi alleati né ai tuoi nemici). Le unità non possono fermarsi in un territorio neutrale, ma devono proseguire verso territori controllati dagli alleati o dai nemici.;Los accesos militares permiten a las unidades pasar a través de territorio neutral (el de un país que no es ni tu aliado ni tu enemigo). Las unidades no pueden finalizar el movimiento dentro de territorio neutral, sino que deben continuar hasta territorio aliado o hasta una provincia enemiga.;Die Durchmarschgenehmigung ermöglicht es den Einheiten, durch neutrale Gebiete zu passieren (z.B. in einem Land, das weder Ihr Verbündeter noch Ihr Feind ist). Ihre Einheiten können aber nicht einen Feind von einem neutralen Territorium aus angreifen.;Dostêp militarny zezwala jednostkom na przejœcie przez neutralne terytorium (np. przez tereny pañstwa, które nie jest ani Twoim sojusznikiem, ani wrogiem). Twoje wojska nie mog¹ zatrzymywaæ siê na obszarach neutralnych, a jedynie przejœæ przez nie w drodze do prowincji sojusznika lub wroga.;;;;;X
